TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
253,eMBB,282.208730797708,10.8990286217685,228.177116161399,25,105,3494.58770090259,RR,26,10,11.2883492319083,-5
254,eMBB,286.504049291844,11.1455987403528,173.848855635033,25,105,3457.95652960269,RR,26,10,11.4601619716737,-5
255,eMBB,287.89140740505,10.952635548632,196.446055869787,25,105,3503.40083219561,RR,26,10,11.515656296202,-5
256,eMBB,287.378304816267,10.8070703332104,234.18963744735,25,105,3441.32457585302,RR,26,10,11.4951321926507,-5
257,eMBB,290.55875929174,11.299755493182,200.155191841779,25,105,3523.3918675592,RR,26,10,11.6223503716696,-5
258,eMBB,269.889892644384,10.2919577964289,206.416715574124,25,105,3556.99083454285,RR,26,10,10.7955957057753,-5
259,eMBB,254.427681315544,9.64469730915674,273.532316005055,25,105,3443.95661471188,RR,26,10,10.1771072526218,-5
260,eMBB,254.556449110543,9.45123600866684,239.154186328619,25,105,3283.76743782701,RR,26,10,10.1822579644217,-5
261,eMBB,331.03650167057,13.1426376184575,177.147602392285,25,95,2043.09681517008,WF,28,13,13.2414600668228,3
265,eMBB,269.931061141223,12.815475160039,123.013443619139,25,95,842.163193479209,WF,28,13,10.7972424456489,3
269,eMBB,278.832095463605,12.6118556168897,97.004943667814,25,95,827.761946478928,WF,28,13,11.1532838185442,3
276,eMBB,253.219405660759,12.9605256906527,72.5198919411367,25,95,749.218283507534,WF,28,13,10.1287762264303,3
281,eMBB,503.864303064549,15.241740599284,58.1769857749694,25,197,1929.61177301594,PF,31,19,20.154572122582,1
282,eMBB,647.139904091465,16.3333464124896,57.356722152358,25,197,2947.56121480145,PF,31,19,25.8855961636586,1
283,eMBB,676.539851965774,15.3920644427248,153.167319608618,25,197,3151.19431479927,PF,31,19,27.061594078631,1
284,eMBB,693.521630624482,14.3514924157126,104.722516745842,26,197,3244.30234317262,PF,31,19,26.6739088701724,1
285,eMBB,651.315763385687,16.6300171274227,204.270582042824,26,197,3284.2590737842,PF,31,19,25.0506062840649,1
286,eMBB,675.246378104785,15.7644484214834,64.0592311733862,26,197,3318.11649028712,PF,31,19,25.9710145424917,1
287,eMBB,667.608773534468,15.2636025010683,72.1562653254713,26,197,3296.95164350182,PF,31,19,25.6772605205565,1
288,eMBB,675.540534642911,14.9507677046062,81.7366976725321,26,197,3441.582572295,PF,31,19,25.9823282554966,1
289,eMBB,666.724446086248,15.0554350328614,77.0072008032862,26,197,3575.57666378367,PF,31,19,25.6432479263941,1
290,eMBB,721.410775653045,15.5777127744415,89.7169628427762,26,197,3472.10495747825,PF,31,19,27.7465682943479,1
291,eMBB,682.90924411089,15.0763224802648,83.3668581301645,26,197,3402.59796162883,PF,31,19,26.2657401581111,1
292,eMBB,698.701131281216,15.296917984585,88.3745768640757,26,197,3369.58016845117,PF,31,19,26.8731204338929,1
293,eMBB,684.725872145807,15.8295314753694,63.6044834059361,26,197,3374.35747304267,PF,31,19,26.3356104671464,1
294,eMBB,656.500723397085,15.085279471104,72.4092980739004,26,197,3410.98676118739,PF,31,19,25.2500278229648,1
295,eMBB,669.668730824308,14.9618617599734,82.9193274937589,26,197,3308.26512878941,PF,31,19,25.7564896470888,1
296,eMBB,667.856019586975,15.0812890037486,71.3421961133736,26,197,3280.11293899002,PF,31,19,25.6867699841144,1
