TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
195,URLLC,9,9.29738117814144,0.313002922256171,4,159,9,RR,26,3,2.25,4
196,URLLC,17,3.88784523286123,0.561764421267118,4,159,17,RR,26,3,4.25,4
197,URLLC,17,6.88229809853902,0.462183386277754,4,159,17,RR,26,3,4.25,4
198,URLLC,22,8.36237375582236,0.420706805275237,4,159,22,RR,26,3,5.5,4
199,URLLC,13,6.40929577942909,0.524313754907893,4,159,13,RR,26,3,3.25,4
200,URLLC,16.9620393281778,7.27099461315326,0.710453336263056,4,159,21,RR,26,3,4.24050983204445,4
201,URLLC,18.2374490276402,12.5617706537755,0.617366328257137,4,182,20.0379606718222,RR,33,1,4.55936225691006,3
202,URLLC,19.800511644182,12.1805016078776,0.372377911703613,4,182,19.800511644182,RR,33,1,4.95012791104549,3
203,URLLC,12,13.9534383774958,0.297320675277571,4,182,12,RR,33,1,3,3
204,URLLC,21,13.5531347564231,0.332858758588761,4,182,21,RR,33,1,5.25,3
205,URLLC,19.8622040987165,6.91361771164894,0.984229151045601,5,182,24,RR,33,1,3.97244081974331,3
206,URLLC,20,10.88221924341,0.36805276672054,5,182,20,RR,33,1,4,3
207,URLLC,23,12.9273912237597,0.355473492356686,5,182,23,RR,33,1,4.6,3
208,URLLC,25,10.5326111131479,0.383999484560598,5,182,25,RR,33,1,5,3
209,URLLC,15,10.8091473289852,0.362824432325207,5,182,15,RR,33,1,3,3
210,URLLC,29,9.50416912075232,0.443886439063597,5,182,29,RR,33,1,5.8,3
211,URLLC,18,13.6296999766724,0.301502518178479,5,182,18,RR,33,1,3.6,3
212,URLLC,30,10.4509032576289,0.405064402760603,5,182,30,RR,33,1,6,3
213,URLLC,18,10.7640925806734,0.364956040983254,5,182,18,RR,33,1,3.6,3
214,URLLC,16,11.827433241345,0.317941704470389,5,182,16,RR,33,1,3.2,3
